Date,City,Solar Irradiance (W/m²),Sunlight Hours
2022-01-01,Quebec City,1.59,0.00795
2022-01-01,Winnipeg,1.33,0.00665
2022-01-01,Hamilton,1.7,0.008499999999999999
2022-01-01,Halifax,1.54,0.0077
2022-01-02,Toronto,1.34,0.0067
2022-01-02,Vancouver,1.36,0.0068000000000000005
2022-01-02,Montreal,1.78,0.0089
2022-01-02,Calgary,1.81,0.009049999999999999
2022-01-02,Ottawa,1.49,0.00745
2022-01-02,Edmonton,1.59,0.00795
2022-01-02,Quebec City,1.56,0.0078
2022-01-02,Winnipeg,1.41,0.00705
2022-01-02,Hamilton,1.41,0.00705
2022-01-02,Halifax,1.57,0.00785
2022-01-03,Toronto,1.79,0.008950000000000001
2022-01-03,Vancouver,1.05,0.005250000000000001
2022-01-03,Montreal,0.43,0.00215
2022-01-03,Calgary,0.41,0.0020499999999999997
2022-01-03,Ottawa,0.46,0.0023
2022-01-03,Edmonton,0.48,0.0024
2022-01-03,Quebec City,1.44,0.0072
2022-01-03,Winnipeg,1.64,0.008199999999999999
2022-01-03,Hamilton,2.26,0.0113
2022-01-03,Halifax,1.52,0.007600000000000001
2022-01-04,Toronto,2.16,0.0108
2022-01-04,Vancouver,1.42,0.007099999999999999
2022-01-04,Montreal,1.54,0.0077
2022-01-04,Calgary,2.28,0.0114
2022-01-04,Ottawa,2.64,0.0132
2022-01-04,Edmonton,2.58,0.012900000000000002
2022-01-04,Quebec City,1.72,0.0086
2022-01-04,Winnipeg,2.24,0.011200000000000002
2022-01-04,Hamilton,2.13,0.01065
2022-01-04,Halifax,2.76,0.0138
2022-01-05,Toronto,2.93,0.014650000000000002
2022-01-05,Vancouver,2.79,0.01395
2022-01-05,Montreal,1.61,0.00805
2022-01-05,Calgary,2.01,0.010049999999999998
2022-01-05,Ottawa,2.8,0.014
2022-01-05,Edmonton,2.55,0.01275
2022-01-05,Quebec City,2.81,0.01405
2022-01-05,Winnipeg,3.02,0.0151
2022-01-05,Hamilton,2.44,0.012199999999999999
2022-01-05,Halifax,2.48,0.0124
2022-01-06,Toronto,3.22,0.0161
2022-01-06,Vancouver,2.17,0.01085
2022-01-06,Montreal,1.17,0.00585
2022-01-06,Calgary,1.87,0.00935
2022-01-06,Ottawa,1.79,0.008950000000000001
2022-01-06,Edmonton,2.7,0.013500000000000002
2022-01-06,Quebec City,3.81,0.01905
2022-01-06,Winnipeg,2.76,0.0138
2022-01-06,Hamilton,3.83,0.01915
2022-01-06,Halifax,3.59,0.01795
2022-01-07,Toronto,3.92,0.0196
2022-01-07,Vancouver,4.02,0.020099999999999996
2022-01-07,Montreal,4.22,0.0211
2022-01-07,Calgary,3.97,0.019850000000000003
2022-01-07,Ottawa,3.63,0.01815
2022-01-07,Edmonton,3.89,0.019450000000000002
2022-01-07,Quebec City,1.04,0.005200000000000001
2022-01-07,Winnipeg,3.51,0.01755
2022-01-07,Hamilton,4.44,0.0222
2022-01-07,Halifax,4.75,0.02375
2022-01-08,Toronto,4.69,0.023450000000000002
2022-01-08,Vancouver,4.68,0.0234
2022-01-08,Montreal,4.31,0.02155
2022-01-08,Calgary,4.99,0.024950000000000003
2022-01-08,Ottawa,5.05,0.025249999999999998
2022-01-08,Edmonton,4.6,0.023
2022-01-08,Quebec City,2.65,0.01325
2022-01-08,Winnipeg,1.86,0.009300000000000001
2022-01-08,Hamilton,3.38,0.0169
2022-01-08,Halifax,4.03,0.02015
2022-01-09,Toronto,5.13,0.02565
2022-01-09,Vancouver,5.52,0.0276
2022-01-09,Montreal,2.51,0.012549999999999999
2022-01-09,Calgary,2.86,0.014299999999999998
2022-01-09,Ottawa,2.6,0.013
2022-01-09,Edmonton,3.09,0.015449999999999998
2022-01-09,Quebec City,4.96,0.0248
2022-01-09,Winnipeg,2.6,0.013
2022-01-09,Hamilton,4.18,0.0209
2022-01-09,Halifax,4.95,0.02475
2022-01-10,Toronto,3.9,0.0195
2022-01-10,Vancouver,2.83,0.01415
2022-01-10,Montreal,3.21,0.016050000000000002
2022-01-10,Calgary,3.32,0.0166
2022-01-10,Ottawa,5.66,0.0283
2022-01-10,Edmonton,5.61,0.028050000000000002
2022-01-10,Quebec City,5.56,0.0278
2022-01-10,Winnipeg,6.35,0.03175
2022-01-10,Hamilton,4.95,0.02475
2022-01-10,Halifax,3.5,0.0175
2022-01-11,Toronto,4.46,0.022299999999999997
2022-01-11,Vancouver,6.72,0.0336
2022-01-11,Montreal,6.01,0.03005
2022-01-11,Calgary,6.14,0.030699999999999998
2022-01-11,Ottawa,5.94,0.0297
2022-01-11,Edmonton,3.61,0.01805
2022-01-11,Quebec City,5.78,0.028900000000000002
2022-01-11,Winnipeg,2.99,0.01495
2022-01-11,Hamilton,3.14,0.0157
2022-01-11,Halifax,4.65,0.023250000000000003
2022-01-12,Toronto,5.29,0.02645
2022-01-12,Vancouver,4.36,0.0218
2022-01-12,Montreal,6.9,0.0345
2022-01-12,Calgary,2.58,0.012900000000000002
2022-01-12,Ottawa,5.15,0.025750000000000002
2022-01-12,Edmonton,1.55,0.00775
2022-01-12,Quebec City,4.05,0.020249999999999997
2022-01-12,Winnipeg,3.68,0.0184
2022-01-12,Hamilton,5.4,0.027000000000000003
2022-01-12,Halifax,7.59,0.03795
2022-01-13,Toronto,6.96,0.0348
2022-01-13,Vancouver,7.34,0.0367
2022-01-13,Montreal,5.99,0.029950000000000004
2022-01-13,Calgary,6.05,0.03025
2022-01-13,Ottawa,6.26,0.0313
2022-01-13,Edmonton,6.56,0.032799999999999996
2022-01-13,Quebec City,7.57,0.03785
2022-01-13,Winnipeg,5.25,0.026250000000000002
2022-01-13,Hamilton,7.37,0.03685
2022-01-13,Halifax,2.75,0.013749999999999998
2022-01-14,Toronto,6.03,0.030150000000000003
2022-01-14,Vancouver,6.42,0.032100000000000004
2022-01-14,Montreal,7.65,0.038250000000000006
2022-01-14,Calgary,7.93,0.03965
2022-01-14,Ottawa,7.43,0.03715
2022-01-14,Edmonton,4.94,0.024700000000000003
2022-01-14,Quebec City,7.36,0.0368
2022-01-14,Winnipeg,2.46,0.0123
2022-01-14,Hamilton,4.42,0.0221
2022-01-14,Halifax,8.49,0.04245
2022-01-15,Toronto,7.64,0.0382
2022-01-15,Vancouver,4.13,0.02065
2022-01-15,Montreal,2.89,0.014450000000000001
2022-01-15,Calgary,3.36,0.0168
2022-01-15,Ottawa,7.3,0.0365
2022-01-15,Edmonton,8.31,0.04155
2022-01-15,Quebec City,3.3,0.0165
2022-01-15,Winnipeg,5.19,0.02595
2022-01-15,Hamilton,5.71,0.02855
2022-01-15,Halifax,3.86,0.019299999999999998
2022-01-16,Toronto,3.05,0.01525
2022-01-16,Vancouver,5.95,0.029750000000000002
2022-01-16,Montreal,8.47,0.04235
2022-01-16,Calgary,8.36,0.0418
2022-01-16,Ottawa,7.65,0.038250000000000006
2022-01-16,Edmonton,7.96,0.0398
2022-01-16,Quebec City,6.34,0.0317
2022-01-16,Winnipeg,7.8,0.039
2022-01-16,Hamilton,7.08,0.0354
2022-01-16,Halifax,6.07,0.03035
2022-01-17,Toronto,7.63,0.038149999999999996
2022-01-17,Vancouver,4.47,0.022350000000000002
2022-01-17,Montreal,6.53,0.03265
2022-01-17,Calgary,6.79,0.03395
2022-01-17,Ottawa,7.72,0.038599999999999995
2022-01-17,Edmonton,4.31,0.02155
2022-01-17,Quebec City,5.71,0.02855
2022-01-17,Winnipeg,3.02,0.0151
2022-01-17,Hamilton,5.88,0.0294
2022-01-17,Halifax,3.92,0.0196
2022-01-18,Toronto,3.34,0.0167
2022-01-18,Vancouver,7.3,0.0365
2022-01-18,Montreal,7.83,0.039150000000000004
2022-01-18,Calgary,2.79,0.01395
2022-01-18,Ottawa,6.19,0.030950000000000002
2022-01-18,Edmonton,2.86,0.014299999999999998
2022-01-18,Quebec City,2.58,0.012900000000000002
2022-01-18,Winnipeg,6.64,0.0332
2022-01-18,Hamilton,8.15,0.04075000000000001
2022-01-18,Halifax,7.3,0.0365
2022-01-19,Toronto,2.58,0.012900000000000002
2022-01-19,Vancouver,5.95,0.029750000000000002
2022-01-19,Montreal,5.4,0.027000000000000003
2022-01-19,Calgary,5.66,0.0283
2022-01-19,Ottawa,5.12,0.0256
2022-01-19,Edmonton,6.79,0.03395
2022-01-19,Quebec City,5.74,0.028700000000000003
2022-01-19,Winnipeg,8.14,0.04070000000000001
2022-01-19,Hamilton,7.82,0.0391
2022-01-19,Halifax,7.85,0.03924999999999999
2022-01-20,Toronto,7.63,0.038149999999999996
2022-01-20,Vancouver,7.18,0.0359
2022-01-20,Montreal,6.85,0.034249999999999996
2022-01-20,Calgary,3.15,0.01575
2022-01-20,Ottawa,2.9,0.014499999999999999
2022-01-20,Edmonton,8.26,0.0413
2022-01-20,Quebec City,6.98,0.0349
2022-01-20,Winnipeg,7.49,0.03745
2022-01-20,Hamilton,7.11,0.03555
2022-01-20,Halifax,5.26,0.0263
2022-01-21,Toronto,7.48,0.0374
2022-01-21,Vancouver,3.73,0.01865
2022-01-21,Montreal,6.74,0.0337
2022-01-21,Calgary,4.61,0.02305
2022-01-21,Ottawa,4.33,0.02165
2022-01-21,Edmonton,7.34,0.0367
2022-01-21,Quebec City,7.32,0.0366
2022-01-21,Winnipeg,5.56,0.0278
2022-01-21,Hamilton,7.36,0.0368
2022-01-21,Halifax,7.14,0.035699999999999996
2022-01-22,Toronto,7.23,0.03615
2022-01-22,Vancouver,5.34,0.0267
2022-01-22,Montreal,7.12,0.0356
2022-01-22,Calgary,6.45,0.03225
2022-01-22,Ottawa,6.96,0.0348
2022-01-22,Edmonton,3.14,0.0157
2022-01-22,Quebec City,7.51,0.03755
2022-01-22,Winnipeg,6.01,0.03005
2022-01-22,Hamilton,6.5,0.0325
2022-01-22,Halifax,7.05,0.03525
2022-01-23,Toronto,6.96,0.0348
2022-01-23,Vancouver,4.23,0.021150000000000002
2022-01-23,Montreal,2.12,0.0106
2022-01-23,Calgary,6.34,0.0317
2022-01-23,Ottawa,6.48,0.032400000000000005
2022-01-23,Edmonton,6.12,0.030600000000000002
2022-01-23,Quebec City,6.04,0.0302
2022-01-23,Winnipeg,6.12,0.030600000000000002
2022-01-23,Hamilton,3.71,0.018549999999999997
2022-01-23,Halifax,3.69,0.01845
2022-01-24,Toronto,6.04,0.0302
2022-01-24,Vancouver,5.71,0.02855
2022-01-24,Montreal,5.81,0.029049999999999996
2022-01-24,Calgary,6.76,0.0338
2022-01-24,Ottawa,2.73,0.013649999999999999
2022-01-24,Edmonton,5.09,0.02545
2022-01-24,Quebec City,2.0,0.01
2022-01-24,Winnipeg,6.32,0.0316
2022-01-24,Hamilton,5.35,0.02675
2022-01-24,Halifax,1.61,0.00805
2022-01-25,Toronto,5.48,0.0274
2022-01-25,Vancouver,5.63,0.028149999999999998
2022-01-25,Montreal,5.82,0.0291
2022-01-25,Calgary,6.0,0.03
2022-01-25,Ottawa,4.13,0.02065
2022-01-25,Edmonton,1.49,0.00745
2022-01-25,Quebec City,5.84,0.029199999999999997
2022-01-25,Winnipeg,3.14,0.0157
2022-01-25,Hamilton,4.45,0.02225
2022-01-25,Halifax,5.27,0.02635
2022-01-26,Toronto,5.1,0.0255
2022-01-26,Vancouver,5.42,0.027100000000000003
2022-01-26,Montreal,5.78,0.028900000000000002
2022-01-26,Calgary,5.41,0.027049999999999998
2022-01-26,Ottawa,4.81,0.024050000000000002
2022-01-26,Edmonton,5.17,0.02585
2022-01-26,Quebec City,5.01,0.02505
2022-01-26,Winnipeg,3.91,0.01955
2022-01-26,Hamilton,1.84,0.0092
2022-01-26,Halifax,1.17,0.00585
2022-01-27,Toronto,1.47,0.00735
2022-01-27,Vancouver,3.25,0.01625
2022-01-27,Montreal,3.97,0.019850000000000003
2022-01-27,Calgary,1.66,0.0083
2022-01-27,Ottawa,4.82,0.024100000000000003
2022-01-27,Edmonton,2.8,0.014
2022-01-27,Quebec City,2.34,0.0117
2022-01-27,Winnipeg,2.3,0.0115
2022-01-27,Hamilton,1.13,0.00565
2022-01-27,Halifax,2.43,0.012150000000000001
2022-01-28,Toronto,0.64,0.0032
2022-01-28,Vancouver,4.17,0.02085
2022-01-28,Montreal,3.89,0.019450000000000002
2022-01-28,Calgary,4.42,0.0221
2022-01-28,Ottawa,3.35,0.01675
2022-01-28,Edmonton,0.78,0.0039
2022-01-28,Quebec City,2.52,0.0126
2022-01-28,Winnipeg,2.18,0.0109
2022-01-28,Hamilton,3.6,0.018
2022-01-28,Halifax,3.95,0.019750000000000004
2022-01-29,Toronto,4.01,0.02005
2022-01-29,Vancouver,3.39,0.01695
2022-01-29,Montreal,3.65,0.01825
2022-01-29,Calgary,2.45,0.012250000000000002
2022-01-29,Ottawa,3.83,0.01915
2022-01-29,Edmonton,3.55,0.01775
2022-01-29,Quebec City,2.26,0.0113
2022-01-29,Winnipeg,3.59,0.01795
2022-01-29,Hamilton,1.79,0.008950000000000001
2022-01-29,Halifax,3.09,0.015449999999999998
2022-01-30,Toronto,3.19,0.01595
2022-01-30,Vancouver,3.11,0.01555
2022-01-30,Montreal,3.42,0.0171
2022-01-30,Calgary,2.54,0.012700000000000001
2022-01-30,Ottawa,2.81,0.01405
2022-01-30,Edmonton,2.28,0.0114
2022-01-30,Quebec City,2.89,0.014450000000000001
2022-01-30,Winnipeg,1.91,0.00955
2022-01-30,Hamilton,1.91,0.00955
2022-01-30,Halifax,1.58,0.0079
2022-01-31,Toronto,0.9,0.0045
2022-01-31,Vancouver,1.88,0.0094
2022-01-31,Montreal,1.7,0.008499999999999999
2022-01-31,Calgary,1.56,0.0078
2022-01-31,Ottawa,1.43,0.007149999999999999
2022-01-31,Edmonton,1.39,0.00695
2022-01-31,Quebec City,1.03,0.00515
2022-01-31,Winnipeg,0.99,0.0049499999999999995
2022-01-31,Hamilton,1.8,0.009
2022-01-31,Halifax,0.31,0.00155
2022-02-01,Toronto,0.77,0.00385
2022-02-01,Vancouver,1.28,0.0064
2022-02-01,Montreal,1.61,0.00805
2022-02-01,Calgary,0.83,0.00415
2022-02-01,Ottawa,2.35,0.01175
2022-02-01,Edmonton,0.64,0.0032
2022-02-01,Quebec City,1.11,0.00555
2022-02-01,Winnipeg,0.77,0.00385
2022-02-01,Hamilton,1.63,0.00815
2022-02-01,Halifax,0.9,0.0045
2022-02-02,Toronto,0.8,0.004
2022-02-02,Vancouver,1.2,0.005999999999999999
2022-02-02,Montreal,1.97,0.00985
2022-02-02,Calgary,1.6,0.008
2022-02-02,Ottawa,1.76,0.0088
2022-02-02,Edmonton,0.94,0.0047
2022-02-02,Quebec City,1.5,0.0075
2022-02-02,Winnipeg,1.11,0.00555
2022-02-02,Hamilton,1.05,0.005250000000000001
2022-02-02,Halifax,1.54,0.0077
2022-02-03,Toronto,1.31,0.00655
2022-02-03,Vancouver,0.95,0.00475
2022-02-03,Montreal,1.11,0.00555
2022-02-03,Calgary,1.28,0.0064
2022-02-03,Ottawa,0.72,0.0036
2022-02-03,Edmonton,1.15,0.00575
2022-02-03,Quebec City,1.08,0.0054
2022-02-03,Winnipeg,1.52,0.007600000000000001
2022-02-03,Hamilton,1.1,0.0055000000000000005
2022-02-03,Halifax,0.24,0.0012
2022-02-04,Toronto,0.81,0.004050000000000001
2022-02-04,Vancouver,1.08,0.0054
2022-02-04,Montreal,0.76,0.0038000000000000004
2022-02-04,Calgary,0.89,0.00445
2022-02-04,Ottawa,0.76,0.0038000000000000004
2022-02-04,Edmonton,1.03,0.00515
2022-02-04,Quebec City,1.14,0.0057
2022-02-04,Winnipeg,0.65,0.00325
2022-02-04,Hamilton,0.6,0.0029999999999999996
2022-02-04,Halifax,0.51,0.00255
2022-02-05,Toronto,0.61,0.0030499999999999998
2022-02-05,Vancouver,0.4,0.002
2022-02-05,Montreal,1.01,0.005050000000000001
2022-02-05,Calgary,0.64,0.0032
2022-02-05,Ottawa,1.16,0.0058
2022-02-05,Edmonton,1.12,0.005600000000000001
2022-02-05,Quebec City,1.52,0.007600000000000001
2022-02-05,Winnipeg,0.78,0.0039
2022-02-05,Hamilton,0.75,0.00375
2022-02-05,Halifax,1.31,0.00655
2022-02-06,Toronto,1.4,0.007
2022-02-06,Vancouver,1.51,0.00755
2022-02-06,Montreal,1.49,0.00745
2022-02-06,Calgary,1.32,0.0066
2022-02-06,Ottawa,1.56,0.0078
2022-02-06,Edmonton,1.57,0.00785
2022-02-06,Quebec City,1.57,0.00785
2022-02-06,Winnipeg,1.56,0.0078
2022-02-06,Hamilton,1.07,0.00535
2022-02-06,Halifax,1.48,0.0074
2022-02-07,Toronto,1.53,0.0076500000000000005
2022-02-07,Vancouver,1.36,0.0068000000000000005
2022-02-07,Montreal,0.94,0.0047
2022-02-07,Calgary,0.81,0.004050000000000001
2022-02-07,Ottawa,1.41,0.00705
2022-02-07,Edmonton,0.92,0.0046
2022-02-07,Quebec City,0.81,0.004050000000000001
2022-02-07,Winnipeg,1.49,0.00745
2022-02-07,Hamilton,1.81,0.009049999999999999
2022-02-07,Halifax,1.84,0.0092
2022-02-08,Toronto,1.24,0.0062
2022-02-08,Vancouver,1.77,0.00885
2022-02-08,Montreal,1.51,0.00755
2022-02-08,Calgary,1.79,0.008950000000000001
2022-02-08,Ottawa,1.17,0.00585
2022-02-08,Edmonton,1.45,0.0072499999999999995
2022-02-08,Quebec City,1.59,0.00795
2022-02-08,Winnipeg,0.66,0.0033
2022-02-08,Hamilton,0.95,0.00475
2022-02-08,Halifax,0.72,0.0036
2022-02-09,Toronto,0.77,0.00385
2022-02-09,Vancouver,0.75,0.00375
2022-02-09,Montreal,0.6,0.0029999999999999996
2022-02-09,Calgary,1.44,0.0072
2022-02-09,Ottawa,2.14,0.0107
2022-02-09,Edmonton,2.13,0.01065
2022-02-09,Quebec City,1.33,0.00665
2022-02-09,Winnipeg,2.27,0.011349999999999999
2022-02-09,Hamilton,2.36,0.011799999999999998
2022-02-09,Halifax,2.11,0.01055
2022-02-10,Toronto,2.33,0.01165
2022-02-10,Vancouver,2.04,0.0102
2022-02-10,Montreal,2.4,0.011999999999999999
2022-02-10,Calgary,2.42,0.0121
2022-02-10,Ottawa,2.83,0.01415
2022-02-10,Edmonton,2.68,0.0134
2022-02-10,Quebec City,2.91,0.01455
2022-02-10,Winnipeg,2.73,0.013649999999999999
2022-02-10,Hamilton,2.66,0.0133
2022-02-10,Halifax,3.04,0.015200000000000002
2022-02-11,Toronto,2.63,0.01315
2022-02-11,Vancouver,2.32,0.0116
2022-02-11,Montreal,2.88,0.0144
2022-02-11,Calgary,2.83,0.01415
2022-02-11,Ottawa,3.15,0.01575
2022-02-11,Edmonton,2.62,0.0131
2022-02-11,Quebec City,3.21,0.016050000000000002
2022-02-11,Winnipeg,3.22,0.0161
2022-02-11,Hamilton,3.23,0.016149999999999998
2022-02-11,Halifax,3.66,0.0183
2022-02-12,Toronto,3.65,0.01825
2022-02-12,Vancouver,3.22,0.0161
2022-02-12,Montreal,3.36,0.0168
2022-02-12,Calgary,3.39,0.01695
2022-02-12,Ottawa,3.93,0.01965
2022-02-12,Edmonton,3.86,0.019299999999999998
2022-02-12,Quebec City,4.05,0.020249999999999997
2022-02-12,Winnipeg,3.35,0.01675
2022-02-12,Hamilton,3.37,0.01685
2022-02-12,Halifax,1.85,0.009250000000000001
2022-02-13,Toronto,0.78,0.0039
2022-02-13,Vancouver,3.48,0.0174
2022-02-13,Montreal,4.39,0.021949999999999997
2022-02-13,Calgary,3.63,0.01815
2022-02-13,Ottawa,4.45,0.02225
2022-02-13,Edmonton,2.47,0.012350000000000002
2022-02-13,Quebec City,4.73,0.023650000000000004
2022-02-13,Winnipeg,4.89,0.024449999999999996
2022-02-13,Hamilton,4.4,0.022000000000000002
2022-02-13,Halifax,5.02,0.025099999999999997
2022-02-14,Toronto,5.09,0.02545
2022-02-14,Vancouver,5.07,0.025349999999999998
2022-02-14,Montreal,4.99,0.024950000000000003
2022-02-14,Calgary,3.39,0.01695
2022-02-14,Ottawa,3.95,0.019750000000000004
2022-02-14,Edmonton,3.64,0.0182
2022-02-14,Quebec City,3.66,0.0183
2022-02-14,Winnipeg,4.48,0.022400000000000003
2022-02-14,Hamilton,4.62,0.0231
2022-02-14,Halifax,3.51,0.01755
2022-02-15,Toronto,2.08,0.010400000000000001
2022-02-15,Vancouver,3.09,0.015449999999999998
2022-02-15,Montreal,5.38,0.0269
2022-02-15,Calgary,5.24,0.0262
2022-02-15,Ottawa,5.04,0.0252
2022-02-15,Edmonton,5.74,0.028700000000000003
2022-02-15,Quebec City,5.86,0.029300000000000003
2022-02-15,Winnipeg,5.69,0.028450000000000003
2022-02-15,Hamilton,5.25,0.026250000000000002
2022-02-15,Halifax,5.29,0.02645
2022-02-16,Toronto,4.18,0.0209
2022-02-16,Vancouver,5.08,0.025400000000000002
2022-02-16,Montreal,4.19,0.02095
2022-02-16,Calgary,5.94,0.0297
2022-02-16,Ottawa,5.41,0.027049999999999998
2022-02-16,Edmonton,5.59,0.027949999999999996
2022-02-16,Quebec City,3.18,0.0159
2022-02-16,Winnipeg,5.05,0.025249999999999998
2022-02-16,Hamilton,4.88,0.024399999999999998
2022-02-16,Halifax,5.84,0.029199999999999997
2022-02-17,Toronto,6.03,0.030150000000000003
2022-02-17,Vancouver,6.11,0.03055
2022-02-17,Montreal,6.65,0.03325
2022-02-17,Calgary,6.32,0.0316
2022-02-17,Ottawa,5.9,0.029500000000000005
2022-02-17,Edmonton,6.37,0.031849999999999996
2022-02-17,Quebec City,5.28,0.0264
2022-02-17,Winnipeg,5.67,0.02835
2022-02-17,Hamilton,4.76,0.023799999999999998
2022-02-17,Halifax,6.4,0.032
2022-02-18,Toronto,7.38,0.0369
2022-02-18,Vancouver,6.03,0.030150000000000003
2022-02-18,Montreal,6.91,0.034550000000000004
2022-02-18,Calgary,4.18,0.0209
2022-02-18,Ottawa,7.41,0.03705
2022-02-18,Edmonton,7.16,0.035800000000000005
2022-02-18,Quebec City,5.54,0.0277
2022-02-18,Winnipeg,2.31,0.01155
2022-02-18,Hamilton,6.18,0.030899999999999997
2022-02-18,Halifax,6.33,0.03165
2022-02-19,Toronto,7.03,0.03515
2022-02-19,Vancouver,5.86,0.029300000000000003
2022-02-19,Montreal,7.11,0.03555
2022-02-19,Calgary,6.72,0.0336
2022-02-19,Ottawa,5.65,0.028250000000000004
2022-02-19,Edmonton,5.51,0.02755
2022-02-19,Quebec City,7.41,0.03705
2022-02-19,Winnipeg,6.25,0.03125
2022-02-19,Hamilton,7.6,0.038
2022-02-19,Halifax,7.73,0.038650000000000004
2022-02-20,Toronto,7.83,0.039150000000000004
2022-02-20,Vancouver,6.07,0.03035
2022-02-20,Montreal,7.76,0.0388
2022-02-20,Calgary,2.9,0.014499999999999999
2022-02-20,Ottawa,1.23,0.00615
2022-02-20,Edmonton,8.41,0.042050000000000004
2022-02-20,Quebec City,8.37,0.04185
2022-02-20,Winnipeg,8.4,0.04200000000000001
2022-02-20,Hamilton,7.27,0.03635
2022-02-20,Halifax,6.91,0.034550000000000004
2022-02-21,Toronto,5.63,0.028149999999999998
2022-02-21,Vancouver,7.41,0.03705
2022-02-21,Montreal,7.27,0.03635
2022-02-21,Calgary,4.69,0.023450000000000002
2022-02-21,Ottawa,7.73,0.038650000000000004
2022-02-21,Edmonton,5.71,0.02855
2022-02-21,Quebec City,2.42,0.0121
2022-02-21,Winnipeg,5.06,0.025299999999999996
2022-02-21,Hamilton,3.28,0.016399999999999998
2022-02-21,Halifax,2.24,0.011200000000000002
2022-02-22,Toronto,6.99,0.03495
2022-02-22,Vancouver,8.3,0.0415
2022-02-22,Montreal,6.89,0.034449999999999995
2022-02-22,Calgary,7.81,0.039049999999999994
2022-02-22,Ottawa,6.8,0.033999999999999996
2022-02-22,Edmonton,4.54,0.022699999999999998
2022-02-22,Quebec City,3.52,0.0176
2022-02-22,Winnipeg,8.09,0.04045
2022-02-22,Hamilton,2.06,0.0103
2022-02-22,Halifax,6.38,0.0319
2022-02-23,Toronto,7.04,0.0352
2022-02-23,Vancouver,5.61,0.028050000000000002
2022-02-23,Montreal,6.4,0.032
2022-02-23,Calgary,4.78,0.0239
2022-02-23,Ottawa,6.26,0.0313
2022-02-23,Edmonton,8.4,0.04200000000000001
2022-02-23,Quebec City,6.83,0.03415
2022-02-23,Winnipeg,7.9,0.03950000000000001
2022-02-23,Hamilton,6.77,0.03385
2022-02-23,Halifax,5.66,0.0283
2022-02-24,Toronto,6.21,0.03105
2022-02-24,Vancouver,5.76,0.0288
2022-02-24,Montreal,5.39,0.026949999999999998
2022-02-24,Calgary,7.5,0.0375
2022-02-24,Ottawa,7.57,0.03785
2022-02-24,Edmonton,8.26,0.0413
2022-02-24,Quebec City,6.49,0.03245
2022-02-24,Winnipeg,5.83,0.029150000000000002
2022-02-24,Hamilton,6.15,0.03075
2022-02-24,Halifax,7.76,0.0388
2022-02-25,Toronto,5.48,0.0274
2022-02-25,Vancouver,7.63,0.038149999999999996
2022-02-25,Montreal,8.39,0.04195
2022-02-25,Calgary,8.01,0.04005
2022-02-25,Ottawa,7.34,0.0367
2022-02-25,Edmonton,5.16,0.025800000000000003
2022-02-25,Quebec City,8.42,0.0421
2022-02-25,Winnipeg,7.47,0.03735
2022-02-25,Hamilton,4.65,0.023250000000000003
2022-02-25,Halifax,7.35,0.03675
2022-02-26,Toronto,7.98,0.039900000000000005
2022-02-26,Vancouver,7.54,0.0377
2022-02-26,Montreal,8.46,0.042300000000000004
2022-02-26,Calgary,6.17,0.030850000000000002
2022-02-26,Ottawa,8.11,0.040549999999999996
2022-02-26,Edmonton,7.47,0.03735
2022-02-26,Quebec City,4.45,0.02225
2022-02-26,Winnipeg,4.64,0.0232
2022-02-26,Hamilton,7.0,0.035
2022-02-26,Halifax,4.68,0.0234
2022-02-27,Toronto,7.14,0.035699999999999996
2022-02-27,Vancouver,5.57,0.02785
2022-02-27,Montreal,3.4,0.016999999999999998
2022-02-27,Calgary,6.68,0.0334
2022-02-27,Ottawa,6.77,0.03385
2022-02-27,Edmonton,6.81,0.03405
2022-02-27,Quebec City,6.86,0.034300000000000004
2022-02-27,Winnipeg,6.36,0.0318
2022-02-27,Hamilton,4.16,0.020800000000000003
2022-02-27,Halifax,4.55,0.02275
2022-02-28,Toronto,5.42,0.027100000000000003
2022-02-28,Vancouver,6.65,0.03325
2022-02-28,Montreal,4.47,0.022350000000000002
2022-02-28,Calgary,4.72,0.023599999999999996
2022-02-28,Ottawa,6.41,0.03205
2022-02-28,Edmonton,6.29,0.031450000000000006
2022-02-28,Quebec City,5.99,0.029950000000000004
2022-02-28,Winnipeg,6.28,0.0314
2022-02-28,Hamilton,5.38,0.0269
2022-02-28,Halifax,5.4,0.027000000000000003
2022-03-01,Toronto,6.19,0.04952
2022-03-01,Vancouver,3.67,0.02936
2022-03-01,Montreal,4.07,0.032560000000000006
2022-03-01,Calgary,6.79,0.05432
2022-03-01,Ottawa,4.47,0.03576
2022-03-01,Edmonton,4.25,0.034
2022-03-01,Quebec City,3.72,0.02976
2022-03-01,Winnipeg,3.84,0.030719999999999997
2022-03-01,Hamilton,5.51,0.04408
2022-03-01,Halifax,5.75,0.046
2022-03-02,Toronto,6.12,0.048960000000000004
2022-03-02,Vancouver,5.34,0.04272
2022-03-02,Montreal,3.78,0.03024
2022-03-02,Calgary,3.23,0.02584
2022-03-02,Ottawa,4.29,0.03432
2022-03-02,Edmonton,3.68,0.02944
2022-03-02,Quebec City,3.46,0.02768
2022-03-02,Winnipeg,5.04,0.04032
2022-03-02,Hamilton,5.76,0.046079999999999996
2022-03-02,Halifax,3.95,0.0316
2022-03-03,Toronto,6.01,0.04808
2022-03-03,Vancouver,6.04,0.04832
2022-03-03,Montreal,5.71,0.04568
